freq	 01Vpk	 02Vpk	 05Vpk	 10Vpk	 20Vpk	 50Vpk
Hz	 m/s	 m/s	 m/s	 m/s	 m/s	 m/s
1.799418e+04	 1.196513e-04	 2.315043e-04	 5.823500e-04	 1.024221e-03	 1.990259e-03	 3.621680e-03
1.801444e+04	 1.498143e-04	 2.911314e-04	 7.270580e-04	 1.231313e-03	 2.451128e-03	 4.538015e-03
1.803472e+04	 1.829131e-04	 3.577789e-04	 8.752129e-04	 1.514544e-03	 3.162422e-03	 5.818819e-03
1.805503e+04	 2.013104e-04	 4.244085e-04	 1.036510e-03	 1.862853e-03	 3.963159e-03	 7.131829e-03
1.807536e+04	 2.190311e-04	 4.755411e-04	 1.142756e-03	 2.196795e-03	 4.660095e-03	 7.770525e-03
1.809571e+04	 2.117903e-04	 4.455364e-04	 1.104319e-03	 2.346854e-03	 4.723295e-03	 7.701313e-03
1.811609e+04	 1.847632e-04	 3.859376e-04	 9.611003e-04	 2.152778e-03	 4.198853e-03	 6.226459e-03
1.813649e+04	 1.508008e-04	 3.097842e-04	 8.195489e-04	 1.813178e-03	 3.427039e-03	 5.836197e-03
1.815691e+04	 1.201186e-04	 2.488662e-04	 6.850220e-04	 1.466454e-03	 2.702976e-03	 4.877263e-03
1.817736e+04	 1.031606e-04	 2.065105e-04	 5.733236e-04	 1.207652e-03	 2.223088e-03	 4.175793e-03
1.819783e+04	 8.651980e-05	 1.738650e-04	 4.671174e-04	 1.011497e-03	 1.899574e-03	 3.669001e-03
1.821832e+04	 7.623327e-05	 1.478162e-04	 3.873815e-04	 8.557984e-04	 1.700574e-03	 3.175490e-03
1.823883e+04	 6.474851e-05	 1.350011e-04	 3.391719e-04	 7.397140e-04	 1.481730e-03	 2.588262e-03
1.825937e+04	 5.339674e-05	 1.174071e-04	 3.032621e-04	 6.333948e-04	 1.273326e-03	 2.236632e-03
1.827993e+04	 4.613202e-05	 1.030059e-04	 2.646952e-04	 5.519827e-04	 1.054010e-03	 2.030823e-03
1.830052e+04	 3.872898e-05	 8.794662e-05	 2.300780e-04	 4.849424e-04	 8.828468e-04	 1.765753e-03
1.832112e+04	 3.634893e-05	 7.625832e-05	 1.909543e-04	 4.127034e-04	 7.761747e-04	 1.511477e-03
1.834175e+04	 3.312467e-05	 6.841106e-05	 1.664562e-04	 3.719312e-04	 6.976045e-04	 1.362120e-03
1.836241e+04	 2.795001e-05	 5.336395e-05	 1.455414e-04	 3.277348e-04	 6.186776e-04	 1.150213e-03
1.838308e+04	 2.300497e-05	 4.593938e-05	 1.293843e-04	 2.787550e-04	 5.537668e-04	 1.003697e-03
1.840379e+04	 2.082957e-05	 4.235661e-05	 1.180909e-04	 2.477699e-04	 4.831118e-04	 9.190670e-04
1.842451e+04	 1.856426e-05	 3.555540e-05	 9.936916e-05	 2.108123e-04	 4.021029e-04	 8.154725e-04
1.844525e+04	 1.592833e-05	 2.990847e-05	 8.583471e-05	 1.881799e-04	 3.373921e-04	 6.717666e-04
1.846603e+04	 1.369483e-05	 2.643874e-05	 7.042438e-05	 1.561777e-04	 2.801421e-04	 5.599539e-04
1.848682e+04	 1.125641e-05	 2.180002e-05	 5.874450e-05	 1.284637e-04	 2.417770e-04	 4.990290e-04
1.850763e+04	 8.834274e-06	 1.819062e-05	 5.037103e-05	 1.127237e-04	 2.142882e-04	 4.275033e-04
1.852847e+04	 8.330350e-06	 1.515441e-05	 4.141209e-05	 9.337620e-05	 1.887746e-04	 3.637847e-04
1.854934e+04	 6.548841e-06	 1.197639e-05	 3.766793e-05	 7.891442e-05	 1.530794e-04	 3.419232e-04
1.857023e+04	 5.409308e-06	 1.231803e-05	 3.222357e-05	 6.695871e-05	 1.357108e-04	 3.352191e-04
1.859114e+04	 5.160598e-06	 1.191334e-05	 2.925974e-05	 5.826213e-05	 1.162431e-04	 3.434321e-04
1.861207e+04	 5.687329e-06	 1.121393e-05	 2.879357e-05	 5.476866e-05	 1.104911e-04	 3.389275e-04
1.863303e+04	 6.089908e-06	 1.262216e-05	 2.991429e-05	 5.507653e-05	 1.144250e-04	 3.926732e-04
1.865401e+04	 7.668714e-06	 1.391989e-05	 3.376209e-05	 6.422723e-05	 1.229669e-04	 4.434763e-04
1.867502e+04	 7.715927e-06	 1.551580e-05	 3.697625e-05	 7.170701e-05	 1.383643e-04	 4.471688e-04
1.869604e+04	 9.266789e-06	 1.833087e-05	 4.165034e-05	 7.988821e-05	 1.546743e-04	 4.833614e-04
1.871710e+04	 9.725079e-06	 1.896633e-05	 4.766246e-05	 8.956200e-05	 1.725324e-04	 5.410340e-04
1.873817e+04	 1.088693e-05	 2.169424e-05	 5.312615e-05	 9.771347e-05	 1.916776e-04	 5.950327e-04
1.875927e+04	 1.167128e-05	 2.265177e-05	 5.469751e-05	 1.057162e-04	 2.147798e-04	 6.573124e-04
1.878040e+04	 1.190969e-05	 2.468063e-05	 6.337263e-05	 1.147848e-04	 2.421488e-04	 6.883421e-04
1.880154e+04	 1.392097e-05	 2.499610e-05	 6.842245e-05	 1.246937e-04	 2.691084e-04	 7.354148e-04
1.882272e+04	 1.337535e-05	 2.694688e-05	 7.235128e-05	 1.346685e-04	 2.907010e-04	 7.732463e-04
1.884391e+04	 1.414658e-05	 2.978751e-05	 7.171183e-05	 1.447326e-04	 3.091671e-04	 8.421443e-04
1.886513e+04	 1.629156e-05	 3.308464e-05	 7.813071e-05	 1.562118e-04	 3.163872e-04	 8.430991e-04
1.888637e+04	 1.760779e-05	 3.363269e-05	 8.045690e-05	 1.683230e-04	 3.294886e-04	 8.368321e-04
1.890764e+04	 1.686711e-05	 3.520630e-05	 8.555632e-05	 1.640550e-04	 3.377628e-04	 9.131300e-04
1.892893e+04	 1.833805e-05	 3.407508e-05	 9.301234e-05	 1.774901e-04	 3.496237e-04	 9.672744e-04
1.895025e+04	 1.977929e-05	 3.861969e-05	 9.749485e-05	 1.871544e-04	 3.604716e-04	 9.939834e-04
1.897159e+04	 2.014709e-05	 3.945583e-05	 1.009920e-04	 1.923011e-04	 3.701137e-04	 1.024289e-03
1.899295e+04	 2.130290e-05	 4.342681e-05	 1.054560e-04	 1.986406e-04	 3.816942e-04	 1.043984e-03
1.901433e+04	 2.130733e-05	 4.420011e-05	 1.059368e-04	 2.007024e-04	 3.954836e-04	 1.123686e-03
1.903575e+04	 2.197654e-05	 4.488289e-05	 1.091335e-04	 2.125921e-04	 4.150692e-04	 1.178104e-03
1.905718e+04	 2.238309e-05	 4.381890e-05	 1.133302e-04	 2.120413e-04	 4.326148e-04	 1.165513e-03
1.907864e+04	 2.304729e-05	 4.498139e-05	 1.130631e-04	 2.222763e-04	 4.640018e-04	 1.190864e-03
1.910012e+04	 2.463671e-05	 5.089572e-05	 1.168011e-04	 2.375986e-04	 4.788543e-04	 1.211840e-03
1.912163e+04	 2.534702e-05	 5.139969e-05	 1.192026e-04	 2.454872e-04	 5.081274e-04	 1.187495e-03
1.914316e+04	 2.506738e-05	 5.482792e-05	 1.274907e-04	 2.523794e-04	 5.228348e-04	 1.334658e-03
1.916472e+04	 2.644826e-05	 5.409748e-05	 1.318026e-04	 2.571831e-04	 5.138978e-04	 1.313596e-03
1.918630e+04	 2.637984e-05	 5.449804e-05	 1.362485e-04	 2.559047e-04	 5.137488e-04	 5.756652e-04
1.920790e+04	 2.536843e-05	 5.356011e-05	 1.385757e-04	 2.647628e-04	 5.147372e-04	 1.343752e-03
1.922953e+04	 2.600418e-05	 5.468070e-05	 1.386375e-04	 2.747591e-04	 5.224652e-04	 1.440014e-03
1.925119e+04	 2.771126e-05	 5.695383e-05	 1.345433e-04	 2.755136e-04	 5.266421e-04	 1.477573e-03
1.927286e+04	 2.961544e-05	 5.656342e-05	 1.396072e-04	 2.816013e-04	 5.355331e-04	 1.462200e-03
1.929456e+04	 2.981527e-05	 5.740957e-05	 1.426544e-04	 2.853990e-04	 5.432925e-04	 1.491806e-03
1.931629e+04	 2.760924e-05	 5.848233e-05	 1.482602e-04	 2.923775e-04	 5.545253e-04	 1.451756e-03
1.933804e+04	 3.220508e-05	 6.049173e-05	 1.564049e-04	 2.917009e-04	 5.756010e-04	 1.552054e-03
1.935982e+04	 3.122744e-05	 6.229521e-05	 1.589012e-04	 3.012104e-04	 5.889342e-04	 1.579338e-03
1.938162e+04	 3.025123e-05	 6.470262e-05	 1.614047e-04	 3.082146e-04	 6.130081e-04	 1.562545e-03
1.940344e+04	 3.187575e-05	 6.641967e-05	 1.571589e-04	 3.156983e-04	 6.240376e-04	 1.650266e-03
1.942529e+04	 2.886971e-05	 6.995824e-05	 1.588670e-04	 3.172588e-04	 6.515150e-04	 1.669258e-03
1.944717e+04	 3.038612e-05	 6.929565e-05	 1.575531e-04	 3.167252e-04	 6.604431e-04	 1.703513e-03
1.946906e+04	 3.255380e-05	 6.546235e-05	 1.638746e-04	 3.237441e-04	 6.665766e-04	 1.656112e-03
1.949099e+04	 2.950541e-05	 6.413512e-05	 1.685181e-04	 3.307108e-04	 6.535074e-04	 1.650706e-03
1.951293e+04	 3.259544e-05	 6.731998e-05	 1.770219e-04	 3.355727e-04	 6.514406e-04	 1.702524e-03
1.953491e+04	 3.251046e-05	 7.060074e-05	 1.753439e-04	 3.377181e-04	 6.490134e-04	 1.769086e-03
1.955690e+04	 3.547352e-05	 7.467077e-05	 1.807704e-04	 3.298372e-04	 6.591110e-04	 1.800960e-03
1.957893e+04	 3.834325e-05	 7.449091e-05	 1.792315e-04	 3.476590e-04	 6.570345e-04	 1.787541e-03
1.960097e+04	 3.561956e-05	 7.181432e-05	 1.793476e-04	 3.600618e-04	 6.689464e-04	 1.756730e-03
1.962304e+04	 3.427915e-05	 7.333920e-05	 1.776306e-04	 3.651361e-04	 6.868588e-04	 1.852283e-03
1.964514e+04	 3.189958e-05	 7.580811e-05	 1.761722e-04	 3.690026e-04	 7.033235e-04	 1.891406e-03
1.966726e+04	 3.539711e-05	 7.798155e-05	 1.750295e-04	 3.711530e-04	 7.287000e-04	 1.899682e-03
1.968941e+04	 3.656831e-05	 7.529691e-05	 1.847589e-04	 3.689264e-04	 7.464706e-04	 1.897111e-03
1.971158e+04	 3.733249e-05	 7.740544e-05	 1.886392e-04	 3.738418e-04	 7.740059e-04	 1.822737e-03
1.973378e+04	 3.821058e-05	 7.667301e-05	 1.981186e-04	 3.733072e-04	 7.969793e-04	 1.946953e-03
1.975600e+04	 3.861621e-05	 7.711909e-05	 1.997007e-04	 3.796552e-04	 7.952820e-04	 2.004364e-03
1.977824e+04	 3.727370e-05	 8.549860e-05	 2.024982e-04	 3.756431e-04	 7.727700e-04	 2.016474e-03
1.980051e+04	 3.884484e-05	 7.845725e-05	 1.993802e-04	 3.821626e-04	 7.702716e-04	 1.976670e-03
1.982281e+04	 3.889766e-05	 7.931615e-05	 1.972622e-04	 4.050423e-04	 7.615411e-04	 2.035073e-03
1.984513e+04	 4.032122e-05	 8.317662e-05	 1.994173e-04	 3.950145e-04	 7.604889e-04	 2.077675e-03
1.986748e+04	 4.061912e-05	 8.240913e-05	 2.001711e-04	 3.923107e-04	 7.592726e-04	 1.963836e-03
1.988985e+04	 4.314693e-05	 8.143050e-05	 1.970573e-04	 4.097871e-04	 7.605780e-04	 2.071450e-03
1.991225e+04	 3.647050e-05	 8.338639e-05	 1.981868e-04	 4.116954e-04	 7.739705e-04	 2.110091e-03
1.993467e+04	 3.947915e-05	 8.184518e-05	 2.014223e-04	 4.175258e-04	 7.911250e-04	 2.116289e-03
1.995712e+04	 4.264045e-05	 8.181203e-05	 2.074533e-04	 4.212440e-04	 8.066868e-04	 2.130980e-03
1.997959e+04	 4.385359e-05	 8.602113e-05	 2.191507e-04	 4.164475e-04	 8.252760e-04	 2.064375e-03
2.000209e+04	 4.378778e-05	 8.539660e-05	 2.174616e-04	 4.254288e-04	 8.540503e-04	 2.200214e-03
2.002461e+04	 4.246698e-05	 8.718975e-05	 2.208015e-04	 4.232740e-04	 8.786063e-04	 2.217415e-03
2.004716e+04	 4.750278e-05	 8.918792e-05	 2.177107e-04	 4.221379e-04	 8.925403e-04	 2.165885e-03
2.006973e+04	 4.341988e-05	 8.727673e-05	 2.205580e-04	 4.314331e-04	 9.081666e-04	 2.113873e-03
2.009233e+04	 4.553995e-05	 8.860785e-05	 2.209987e-04	 4.332191e-04	 8.996185e-04	 2.213757e-03
2.011496e+04	 5.016322e-05	 8.707776e-05	 2.146255e-04	 4.326929e-04	 8.946440e-04	 2.281291e-03
2.013761e+04	 4.224073e-05	 9.106007e-05	 2.152261e-04	 4.451500e-04	 8.791796e-04	 2.118906e-03
2.016028e+04	 4.378361e-05	 9.052353e-05	 2.193981e-04	 4.589822e-04	 8.753335e-04	 2.278412e-03
2.018298e+04	 4.416203e-05	 9.403388e-05	 2.282516e-04	 4.608111e-04	 8.600333e-04	 2.249842e-03
2.020571e+04	 4.782820e-05	 8.923557e-05	 2.330998e-04	 4.659968e-04	 8.631982e-04	 2.372226e-03
2.022846e+04	 4.414337e-05	 8.956972e-05	 2.381729e-04	 4.541043e-04	 8.618994e-04	 2.384620e-03
2.025124e+04	 5.112352e-05	 9.270294e-05	 2.409827e-04	 4.590127e-04	 8.677984e-04	 2.325311e-03
2.027404e+04	 4.462330e-05	 9.639500e-05	 2.362198e-04	 4.649850e-04	 8.896839e-04	 2.291707e-03
2.029687e+04	 4.544102e-05	 9.256761e-05	 2.410067e-04	 4.597807e-04	 9.062137e-04	 2.308952e-03
2.031973e+04	 5.073832e-05	 9.023754e-05	 2.306431e-04	 4.589856e-04	 9.396609e-04	 2.406442e-03
2.034261e+04	 4.890787e-05	 9.041231e-05	 2.328330e-04	 4.672618e-04	 9.575170e-04	 2.408148e-03
2.036552e+04	 4.674831e-05	 9.521953e-05	 2.370094e-04	 4.655876e-04	 9.901981e-04	 2.398318e-03
2.038845e+04	 4.712312e-05	 9.649303e-05	 2.341451e-04	 4.811244e-04	 1.004874e-03	 2.438091e-03
2.041141e+04	 4.922103e-05	 9.987560e-05	 2.352367e-04	 4.926921e-04	 1.022828e-03	 2.526795e-03
2.043439e+04	 4.738034e-05	 9.727215e-05	 2.474072e-04	 4.996848e-04	 1.015389e-03	 2.469331e-03
2.045740e+04	 5.017906e-05	 9.629212e-05	 2.576206e-04	 4.928148e-04	 1.005997e-03	 2.468504e-03
2.048044e+04	 5.161052e-05	 1.029648e-04	 2.548684e-04	 4.922855e-04	 9.928343e-04	 2.420443e-03
2.050350e+04	 4.643191e-05	 9.988387e-05	 2.549732e-04	 5.043321e-04	 9.768850e-04	 2.544345e-03
2.052659e+04	 5.044829e-05	 9.381983e-05	 2.526403e-04	 5.072821e-04	 9.685780e-04	 2.529018e-03
2.054970e+04	 4.811216e-05	 1.061138e-04	 2.482941e-04	 4.957123e-04	 9.657515e-04	 2.535915e-03
2.057284e+04	 4.862331e-05	 1.058370e-04	 2.486723e-04	 5.049004e-04	 9.638959e-04	 2.516818e-03
2.059601e+04	 5.164407e-05	 1.029465e-04	 2.517516e-04	 4.969093e-04	 9.700419e-04	 2.618688e-03
2.061920e+04	 5.071882e-05	 9.840461e-05	 2.502142e-04	 5.104964e-04	 9.834412e-04	 2.649150e-03
2.064242e+04	 4.919210e-05	 1.005305e-04	 2.540622e-04	 5.157717e-04	 1.005526e-03	 2.663504e-03
2.066566e+04	 5.229361e-05	 1.005056e-04	 2.653215e-04	 5.168646e-04	 1.035936e-03	 2.615737e-03
2.068893e+04	 5.263628e-05	 1.047353e-04	 2.792748e-04	 5.324889e-04	 1.057601e-03	 2.552105e-03
2.071223e+04	 5.333785e-05	 1.067728e-04	 2.704125e-04	 5.368812e-04	 1.091418e-03	 2.667083e-03
2.073555e+04	 5.584769e-05	 1.068856e-04	 2.803963e-04	 5.339441e-04	 1.119333e-03	 2.737975e-03
2.075890e+04	 5.071618e-05	 1.070658e-04	 2.709599e-04	 5.314548e-04	 1.113541e-03	 2.672677e-03
2.078227e+04	 4.919373e-05	 1.147655e-04	 2.702938e-04	 5.289664e-04	 1.059816e-03	 2.653299e-03
2.080568e+04	 5.081447e-05	 1.047327e-04	 2.637936e-04	 5.374430e-04	 1.050319e-03	 2.650500e-03
2.082910e+04	 5.449531e-05	 1.045075e-04	 2.688132e-04	 5.464891e-04	 1.043417e-03	 2.804603e-03
2.085256e+04	 5.533649e-05	 1.131256e-04	 2.679771e-04	 5.382388e-04	 1.038615e-03	 2.851968e-03
2.087604e+04	 5.559032e-05	 1.109506e-04	 2.597176e-04	 5.421467e-04	 1.041161e-03	 2.813637e-03
2.089955e+04	 5.681755e-05	 1.104540e-04	 2.715923e-04	 5.608464e-04	 1.036322e-03	 2.794962e-03
2.092308e+04	 5.506630e-05	 1.085967e-04	 2.803994e-04	 5.557774e-04	 1.058477e-03	 2.726792e-03
2.094664e+04	 5.619406e-05	 1.099971e-04	 2.941156e-04	 5.643179e-04	 1.073312e-03	 2.838878e-03
2.097023e+04	 5.738119e-05	 1.137182e-04	 2.903919e-04	 5.633131e-04	 1.097229e-03	 2.893651e-03
2.099384e+04	 5.469087e-05	 1.187290e-04	 2.886288e-04	 5.840547e-04	 1.129448e-03	 2.835357e-03
2.101748e+04	 5.641971e-05	 1.147949e-04	 2.855157e-04	 5.803928e-04	 1.163821e-03	 2.849790e-03
2.104115e+04	 5.378860e-05	 1.129405e-04	 2.819302e-04	 5.788718e-04	 1.191725e-03	 2.805958e-03
2.106484e+04	 5.481800e-05	 1.131968e-04	 2.874213e-04	 5.734944e-04	 1.201431e-03	 2.978332e-03
2.108856e+04	 5.526676e-05	 1.165892e-04	 2.842129e-04	 5.710949e-04	 1.207272e-03	 3.023343e-03
2.111231e+04	 5.978675e-05	 1.172295e-04	 2.810872e-04	 5.804814e-04	 1.202815e-03	 2.964026e-03
2.113608e+04	 5.854174e-05	 1.195324e-04	 2.868326e-04	 5.855848e-04	 1.183241e-03	 2.953479e-03
2.115988e+04	 5.988672e-05	 1.237177e-04	 2.969915e-04	 5.888658e-04	 1.149797e-03	 2.888587e-03
2.118371e+04	 5.923239e-05	 1.194730e-04	 3.007224e-04	 5.841799e-04	 1.140844e-03	 3.021031e-03
2.120756e+04	 5.820710e-05	 1.184411e-04	 3.119145e-04	 5.919237e-04	 1.130210e-03	 3.015620e-03
2.123144e+04	 6.812559e-05	 1.211868e-04	 3.137159e-04	 6.009153e-04	 1.127142e-03	 3.025427e-03
2.125535e+04	 6.182336e-05	 1.226429e-04	 3.159706e-04	 6.017457e-04	 1.124167e-03	 2.959715e-03
2.127928e+04	 6.447087e-05	 1.176759e-04	 3.058435e-04	 6.098105e-04	 1.160029e-03	 3.130291e-03
2.130324e+04	 6.082990e-05	 1.224298e-04	 2.992143e-04	 6.223792e-04	 1.178919e-03	 3.123477e-03
2.132723e+04	 6.202144e-05	 1.195502e-04	 3.049511e-04	 6.263077e-04	 1.199610e-03	 3.076748e-03
2.135125e+04	 6.319268e-05	 1.248546e-04	 3.016902e-04	 6.168300e-04	 1.235879e-03	 3.019932e-03
2.137529e+04	 6.139040e-05	 1.155564e-04	 3.060120e-04	 6.188644e-04	 1.266567e-03	 3.164360e-03
2.139936e+04	 6.383262e-05	 1.250985e-04	 3.179877e-04	 6.205300e-04	 1.305775e-03	 3.214327e-03
2.142346e+04	 6.325937e-05	 1.258726e-04	 3.207650e-04	 6.138877e-04	 1.303700e-03	 3.154990e-03
2.144758e+04	 6.484656e-05	 1.233722e-04	 3.239927e-04	 6.295054e-04	 1.259078e-03	 3.106846e-03
2.147173e+04	 6.308171e-05	 1.234527e-04	 3.241723e-04	 6.228158e-04	 1.233175e-03	 3.242683e-03
2.149591e+04	 6.255279e-05	 1.326184e-04	 3.391197e-04	 6.239031e-04	 1.236095e-03	 3.282975e-03
2.152012e+04	 6.629188e-05	 1.265830e-04	 3.363193e-04	 6.412633e-04	 1.226310e-03	 3.235154e-03
2.154435e+04	 6.220038e-05	 1.235880e-04	 3.333416e-04	 6.459518e-04	 1.230817e-03	 3.209042e-03
2.156861e+04	 6.526662e-05	 1.363149e-04	 3.259152e-04	 6.643694e-04	 1.229524e-03	 3.204893e-03
2.159289e+04	 6.857243e-05	 1.282307e-04	 3.218069e-04	 6.570761e-04	 1.240771e-03	 3.334676e-03
2.161721e+04	 6.817610e-05	 1.351008e-04	 3.173164e-04	 6.775141e-04	 1.263494e-03	 3.379851e-03
2.164155e+04	 6.473341e-05	 1.326735e-04	 3.260108e-04	 6.624010e-04	 1.291823e-03	 3.335404e-03
2.166592e+04	 6.719078e-05	 1.346815e-04	 3.276102e-04	 6.551396e-04	 1.338312e-03	 3.276075e-03
2.169032e+04	 6.616216e-05	 1.335960e-04	 3.397290e-04	 6.607483e-04	 1.365496e-03	 3.341065e-03
2.171474e+04	 6.573825e-05	 1.365929e-04	 3.382066e-04	 6.631825e-04	 1.397916e-03	 3.476133e-03
2.173919e+04	 6.793908e-05	 1.397023e-04	 3.472509e-04	 6.703179e-04	 1.404117e-03	 3.464058e-03
2.176367e+04	 6.456087e-05	 1.333017e-04	 3.451492e-04	 6.653256e-04	 1.387242e-03	 3.408642e-03
2.178818e+04	 6.850448e-05	 1.316743e-04	 3.404750e-04	 6.744826e-04	 1.360128e-03	 3.359345e-03
2.181271e+04	 6.747782e-05	 1.431365e-04	 3.460108e-04	 6.823808e-04	 1.349351e-03	 3.480138e-03
2.183728e+04	 6.568598e-05	 1.474987e-04	 3.408060e-04	 6.852532e-04	 1.324556e-03	 3.558137e-03
2.186187e+04	 7.099794e-05	 1.500211e-04	 3.359496e-04	 7.074936e-04	 1.335461e-03	 3.501769e-03
2.188648e+04	 6.555320e-05	 1.513689e-04	 3.435345e-04	 7.123054e-04	 1.326687e-03	 3.504425e-03
2.191113e+04	 7.235874e-05	 1.519005e-04	 3.411423e-04	 7.172286e-04	 1.331892e-03	 3.601985e-03
2.193580e+04	 7.383997e-05	 1.524322e-04	 3.552268e-04	 7.238721e-04	 1.334626e-03	 3.717608e-03
2.196050e+04	 7.035389e-05	 1.483565e-04	 3.652794e-04	 7.138049e-04	 1.353055e-03	 3.702794e-03
2.198523e+04	 7.038739e-05	 1.415772e-04	 3.703217e-04	 7.047299e-04	 1.379279e-03	 3.643909e-03
2.200998e+04	 7.372533e-05	 1.514203e-04	 3.710767e-04	 7.159827e-04	 1.422744e-03	 3.573401e-03
2.203477e+04	 6.938238e-05	 1.463264e-04	 3.676673e-04	 7.129486e-04	 1.473160e-03	 3.718006e-03
2.205958e+04	 6.956367e-05	 1.501010e-04	 3.604478e-04	 7.112692e-04	 1.506959e-03	 3.661259e-03
2.208442e+04	 7.628462e-05	 1.577442e-04	 3.603700e-04	 7.139277e-04	 1.530890e-03	 3.654319e-03
2.210929e+04	 7.127828e-05	 1.512253e-04	 3.513277e-04	 7.279493e-04	 1.528322e-03	 3.741678e-03
2.213419e+04	 7.579471e-05	 1.393469e-04	 3.575621e-04	 7.309803e-04	 1.497498e-03	 3.835566e-03
2.215911e+04	 7.419197e-05	 1.488222e-04	 3.684583e-04	 7.426418e-04	 1.462137e-03	 3.847698e-03
2.218406e+04	 7.300220e-05	 1.488854e-04	 3.843021e-04	 7.621324e-04	 1.441603e-03	 3.794952e-03
2.220904e+04	 7.483590e-05	 1.571760e-04	 3.866064e-04	 7.621566e-04	 1.439179e-03	 3.728363e-03
2.223405e+04	 7.298545e-05	 1.584313e-04	 3.923161e-04	 7.582048e-04	 1.443426e-03	 3.761198e-03
2.225909e+04	 7.878416e-05	 1.578178e-04	 3.861675e-04	 7.639651e-04	 1.446610e-03	 3.922888e-03
2.228415e+04	 7.824468e-05	 1.524325e-04	 3.790316e-04	 7.543989e-04	 1.459338e-03	 3.938129e-03
2.230924e+04	 7.595841e-05	 1.522449e-04	 3.849661e-04	 7.502393e-04	 1.458788e-03	 3.903820e-03
2.233437e+04	 7.827141e-05	 1.558416e-04	 3.840374e-04	 7.762124e-04	 1.493242e-03	 3.872056e-03
2.235951e+04	 8.355791e-05	 1.647758e-04	 3.788557e-04	 7.689158e-04	 1.523838e-03	 3.985336e-03
2.238469e+04	 7.403823e-05	 1.602776e-04	 3.868140e-04	 7.751578e-04	 1.584014e-03	 4.123581e-03
2.240990e+04	 8.216708e-05	 1.571807e-04	 3.947432e-04	 7.795609e-04	 1.626776e-03	 4.029192e-03
2.243513e+04	 7.851864e-05	 1.658090e-04	 4.016411e-04	 7.939246e-04	 1.664833e-03	 3.967155e-03
2.246040e+04	 7.851611e-05	 1.559487e-04	 4.148354e-04	 8.091689e-04	 1.668926e-03	 4.144288e-03
2.248569e+04	 8.438795e-05	 1.575711e-04	 4.222913e-04	 8.130516e-04	 1.662659e-03	 4.190843e-03
2.251101e+04	 8.683116e-05	 1.621759e-04	 4.080260e-04	 8.281926e-04	 1.626253e-03	 4.148332e-03
2.253636e+04	 8.419134e-05	 1.741820e-04	 4.138007e-04	 8.179113e-04	 1.590186e-03	 4.108662e-03
2.256173e+04	 8.408356e-05	 1.660476e-04	 4.057095e-04	 8.212383e-04	 1.569964e-03	 4.124358e-03
2.258714e+04	 8.075080e-05	 1.655755e-04	 4.147423e-04	 8.078686e-04	 1.572039e-03	 4.184084e-03
2.261257e+04	 8.191017e-05	 1.637309e-04	 4.069343e-04	 8.241086e-04	 1.581057e-03	 4.342006e-03
2.263803e+04	 8.417457e-05	 1.717737e-04	 4.193135e-04	 8.247365e-04	 1.587710e-03	 4.392099e-03
2.266353e+04	 8.420427e-05	 1.693328e-04	 4.097444e-04	 8.250397e-04	 1.599196e-03	 4.414766e-03
2.268904e+04	 8.526708e-05	 1.674868e-04	 4.127867e-04	 8.320574e-04	 1.603810e-03	 4.324532e-03
2.271459e+04	 8.656680e-05	 1.648392e-04	 4.271543e-04	 8.352249e-04	 1.638748e-03	 4.323001e-03
2.274017e+04	 9.044885e-05	 1.675490e-04	 4.420657e-04	 8.476450e-04	 1.673144e-03	 4.444924e-03
2.276578e+04	 8.529550e-05	 1.729194e-04	 4.415901e-04	 8.605117e-04	 1.731678e-03	 4.390486e-03
2.279141e+04	 8.581660e-05	 1.768546e-04	 4.575919e-04	 8.709676e-04	 1.788909e-03	 4.330900e-03
2.281708e+04	 8.566779e-05	 1.739539e-04	 4.402639e-04	 8.831237e-04	 1.834076e-03	 4.335151e-03
2.284277e+04	 8.503690e-05	 1.701628e-04	 4.393420e-04	 8.956551e-04	 1.835562e-03	 4.354612e-03
2.286849e+04	 8.646176e-05	 1.821117e-04	 4.425316e-04	 8.931415e-04	 1.790526e-03	 4.567762e-03
2.289424e+04	 9.153374e-05	 1.709132e-04	 4.426821e-04	 8.986633e-04	 1.738476e-03	 4.617603e-03
2.292002e+04	 8.921611e-05	 1.785601e-04	 4.442865e-04	 9.005390e-04	 1.716382e-03	 4.602428e-03
2.294583e+04	 8.968078e-05	 1.801190e-04	 4.342041e-04	 8.990173e-04	 1.728383e-03	 4.549314e-03
2.297167e+04	 9.177236e-05	 1.804390e-04	 4.528854e-04	 9.125881e-04	 1.728842e-03	 4.557319e-03
2.299754e+04	 9.463360e-05	 1.804650e-04	 4.659327e-04	 9.056122e-04	 1.748673e-03	 4.687265e-03
2.302343e+04	 8.680593e-05	 1.802072e-04	 4.710749e-04	 9.065612e-04	 1.756551e-03	 4.833525e-03
2.304936e+04	 9.887011e-05	 1.916754e-04	 4.783639e-04	 9.070757e-04	 1.789458e-03	 4.720724e-03
2.307531e+04	 9.016927e-05	 1.891097e-04	 4.846557e-04	 9.197743e-04	 1.828680e-03	 4.716595e-03
2.310130e+04	 9.355448e-05	 1.830509e-04	 4.666586e-04	 9.341272e-04	 1.883550e-03	 4.867308e-03
2.312731e+04	 9.203726e-05	 1.814265e-04	 4.671742e-04	 9.431824e-04	 1.956854e-03	 4.966258e-03
