freq	Calculated velocity
Hz	m/s
62550 	0.003162600000 
62600 	0.003250900000 
62650 	0.003340800000 
62700 	0.003432300000 
62750 	0.003525400000 
62800 	0.003620200000 
62850 	0.003716700000 
62900 	0.003815000000 
62950 	0.003915100000 
63000 	0.004017100000 
63050 	0.004121000000 
63100 	0.004226900000 
63150 	0.004334800000 
63200 	0.004444900000 
63250 	0.004557100000 
63300 	0.004671500000 
63350 	0.004788200000 
63400 	0.004907200000 
63450 	0.005028700000 
63500 	0.005152600000 
63550 	0.005279100000 
63600 	0.005408300000 
63650 	0.005540200000 
63700 	0.005674800000 
63750 	0.005812400000 
63800 	0.005952900000 
63850 	0.006096600000 
63900 	0.006243300000 
63950 	0.006393400000 
64000 	0.006546800000 
64050 	0.006703700000 
64100 	0.006864200000 
64150 	0.007028400000 
64200 	0.007196400000 
64250 	0.007368300000 
64300 	0.007544400000 
64350 	0.007724700000 
64400 	0.007909300000 
64450 	0.008098400000 
64500 	0.008292200000 
64550 	0.008490900000 
64600 	0.008694500000 
64650 	0.008903300000 
64700 	0.009117500000 
64750 	0.009337200000 
64800 	0.009562700000 
64850 	0.009794100000 
64900 	0.010032000000 
64950 	0.010276000000 
65000 	0.010526000000 
65050 	0.010784000000 
65100 	0.011049000000 
65150 	0.011321000000 
65200 	0.011601000000 
65250 	0.011889000000 
65300 	0.012186000000 
65350 	0.012491000000 
65400 	0.012805000000 
65450 	0.013129000000 
65500 	0.013463000000 
65550 	0.013806000000 
65600 	0.014161000000 
65650 	0.014527000000 
65700 	0.014904000000 
65750 	0.015294000000 
65800 	0.015697000000 
65850 	0.016112000000 
65900 	0.016542000000 
65950 	0.016986000000 
66000 	0.017446000000 
66050 	0.017922000000 
66100 	0.018414000000 
66150 	0.018925000000 
66200 	0.019453000000 
66250 	0.020002000000 
66300 	0.020570000000 
66350 	0.021161000000 
66400 	0.021774000000 
66450 	0.022411000000 
66500 	0.023073000000 
66550 	0.023762000000 
66600 	0.024479000000 
66650 	0.025226000000 
66700 	0.026004000000 
66750 	0.026816000000 
66800 	0.027664000000 
66850 	0.028549000000 
66900 	0.029474000000 
66950 	0.030441000000 
67000 	0.031454000000 
67050 	0.032515000000 
67100 	0.033628000000 
67150 	0.034796000000 
67200 	0.036023000000 
67250 	0.037313000000 
67300 	0.038672000000 
67350 	0.040103000000 
67400 	0.041613000000 
67450 	0.043209000000 
67500 	0.044895000000 
67550 	0.046682000000 
67600 	0.048576000000 
67650 	0.050588000000 
67700 	0.052727000000 
67750 	0.055006000000 
67800 	0.057438000000 
67850 	0.060037000000 
